name	count
SIGNAR EUGEN	1
ULRIK MATTIAS	2
JOHANNA MAG.	1
FRIDA JOHANNA LOVISA	2
AQUILINA ELISABET	1
ELISABETH ERICA	13
GUSTAF WILHELM CONRAD	1
ANNA LOUISA	1
EMIL KONRAD	17
KARL ARTHUR	22
ANNA LILJA	1
IDA EMILIA MATHILDA	1
HERMAN FRITHIOF	2
FRANS HENRIK	6
JOHANNA FREDRIKA PETRONELLA	1
AXEL EINAR EMANUEL	1
JOHANNA MAGD	1
KLARA HENRIETTA	1
MIMMI MARIA	7
FRANS HENRIC	4
JOHAN AUGUST WILLEHARD	1
MANNE KRISTINA	1
HANS WILH.	5
SIGRI LOTTA	1
JONAS ISIDOR	3
SYSTER AUGUSTA	5
EDVIN HALFDAN ISEDOR	1
MARGARETA KONSTANTINA	1
BEDA ANNA LOVISA	1
OLOF LENNART	4
ANNA MÄRTA SELINA	1
JAMES WEGNER	1
SIGRID MARGRETA	20
ASTRID ELISABET	8
MATTS HENRIK	9
ELMA ELISABETH	1
LYDIA ANGELIKA	2
RUTH ANNELIN MARGRETA KAROLINA	1
[JOHAN] JON	1
AMALIA AUGUSTA CATARINA	1
HANNA KRISTINA HELENA	1
ABRAHAM ULRIK	2
LOVISA CHARLÅTTA	7
MANFRID WILLIAM	1
HUGO ALGOTT EMANUEL	1
JOH. ARB.	3
ALBERT EMIL	1
ALBIN EUGÉN	1
STORA NILS	8
SIGRID JOSEPHINA	1
ROSA VILHELMINA	4
JONAS E[DVARD]LOF	1
INGEBORG ULRIKA	2
INGRID JUSTINA	6
HENDRIK MATHIAS	1
ULLRIK	1
VICENTS	1
AURORA THERESE	1
ESTER MARGRETA	33
ALVINE FREDRIKSINE	2
ALFRED JOHN	1
ERIK WALDOR HILDEMAR	1
ULLRIC	2
BRIGITTA OLIVIA	3
DAV. FERD.	1
AXEL MAGNUS ALEXANDER	1
CAROL. CHARLOTTA	3
ELIAS CHRISTOFFER	1
NILS JOHAN ARON	1
SALOMON EDVIN	1
MATTS HENRIC	1
BRITA SOFIA ELISAB.	1
GUNBOR	26
MAGDA AMANDA	1
KONRAD ALEXANDER	3
KAISA FREDRIKA	9
LARS WILHELM	62
CHRIST. LOVISA	6
JOHA JOSEFINA	1
HILMA EMELINDA	1
SARA ALBINA	1
KARL UNO TILLFRID	1
BERTHA ELVIRA KATRINA	1
TORVALD NIKOLAUS	1
ERIK GUSTAFVA	1
VENDA EVELINA	2
CHR. CAROLINA	4
JOHAN VOLTRATH SEBASTIAN	1
AXEL ERHARD	10
ZADURA EMERENTIA	1
GÖTA HERMINE FAUSTA	1
ENOK JOH	1
JOHAN WALENTIN	1
FRITZ AUGUST ALEXANDER	1
ENGLA THERESIA	4
HELENA KAROLINA	114
HILMA THERESIA ELISABET	1
BARBRU MARGDALENA	1
¤ MAGDL.	1
HAMPUS LUDVIG	1
JOHAN ALGOT TEODOR	1
MARTIN EVERT JOHANNES	1
SARA THERESIA	2
NO. O.	1
VILHELM. ULRIKA	1
NAIMA ELISABET	3
SAMUELLA AUG.	2
LARS ARVID	28
ADÉLE INGEBORG	2
MATTHIAS FREDRIK	1
SVEA HYBRIDA	2
FRANS AD.	1
ERIC GUSTAF EFRAIM	1
ALFRED JOEL	1
EVA MARGR.	89
WILH. PRIMUS	1
ISIDOR JOHN LINUS	1
ERICA ELISABETH	9
CARL NICOLAUS	1
JULIA SOFIA ELISABETH	1
M¤ HELENA	4
MARTIN PETTER	1
ANNA LEVINA MARGARETA	1
N. D	1
MARIANA GUSTAVA	5
HULDA KATARINA	140
N. A	2
KATARINA ERICA	1
OTTO LAMBERT	7
JOH.MAGN.	2
ELIAS RUDOLF	2
VIENS	1
DERIA ELEONORA	1
N. O	6
JENNY WILHELMINA	22
CATARINA CLEMENTINA MAR	1
ALFRED ANTONIUS	1
MAGRIS	2
GUSTAFA ALBERTINA	1
OSKAR ALGOTT ABDON	1
N. P	2
KLAES ARVID	2
MANFRID HILARIUS	1
BJÖRN VIKTOR EUGÉN	1
FREJA MATILDA	4
PEHR JOHAN ALFRED	2
ESTHER VIKTORIA CATHARINA	1
MATILDA ER.	2
JUDITH REBECKA	2
VILHELMINA INGEBORG	1
PETTER HUGO	4
THECLA BRUNHILDA	1
ELISBET CHARLOTTA	1
KARL SIGURD INGEVALD	1
B¤DER FERDINAND	1
AUGUST FRITIOF	6
JONAS ODWALD	1
LILLY HENRIETTA KRISTINA	1
AURORA ZENOBIA	1
CAISA HEDVIG	1
ELINA ELISABET MARIA	1
CATH. HELENA	26
ANA GRETA	1
FR. CARL	1
MATH. ULR.	1
ELLEN VIKTORIA MARIA	1
SIGFRID OLIVER	2
NIKLAS ALFRED	1
ANDRIETTA MATILDA	5
GIDEON CARL	1
AESTEN	1
JON EMAN.	1
SELMA KATARINA VILHELMINA	1
SELLY PAULINA	1
E. AXEL	1
ELIN GUSTAVA	5
GUSTAF MALKUM	1
BIGITTA	1
ANNA MALLVINA	1
LARS EVERT ESBJÖRN	1
JOHAN¤ FABIAN	1
HEDVIG CICILIA	3
ALBERTINA CHARL.	2
SÖREN	16
HELFRI CATHARINA ELISABETH	1
HANS FRITTIOF	1
EWA KATARINA	2
AGDA MATHILDA	1
ULRICA MARGARETA	1
HILDUR MATHILDA HENRIETTE	1
AMANDA HEL	1
TYRA GUNILLA	1
INGA AUGUSTA ELVIRA	2
ERIC JOSEPH	1
INGEBORG ULRICA	4
ANDERS LEANDER	7
ULRICA CHRISTIANA	3
LILLY HELENA ÅNIA	1
O. FR.	1
AXEL TERTULLIANUS	1
AMALIA ELLIDA	2
SELIM	2
SELIK	2
J W.	1
OLGA ANETTE	2
[JON] ANDERS	1
CATARINA BETTINA	2
WILH. TH.	1
VILMA MARIA	18
MARGARETA PETRONELLA	3
CARL DAWID	2
KRISTINA OLVIA ROSAMUNDA	1
AUGUST HJALMAR ALEXANDER	1
ANDRIA KRISTINA	1
AURORA EUGENIA VALBORG	1
BERNHARD HUGO	3
LEN: CAJSA	1
ANNA MARIA CONSTANIA	1
HENNING ALEXIUS	1
JOHAN PETRUS ISIDOR	1
NILS ANSGARIUS	2
VALBORG ANNA DESIDERIA	1
OLIVA ULRIKA	11
FREDR. KAT.	2
SIGRID CHARL.	8
WILHELM:A	1
HOLGER ULRIK	1
JON. MICHAËL	1
JOEL NIKODEMUS	1
FREDRICA OTTILIANA	1
BERTA OTTILIA	3
ANTON EMIL	8
LAVINIA REDIVIVA	2
AESTAN	4
SVEA ANOTOLIA	1
¤OVISA	4
FRANS EJNAR ALEXANDER	1
RUT KORNELIA	1
KARL HJALMAR	157
PER WILHELM RICHARD	1
SIGNE OTTILIA	7
ST. FREDR.	1
GUSTAF FREDRIK LEONARD	11
CHR. CAROL.	6
THYRA AUGUSTA	4
ALGOT STIDOR EUGEN	1
(SIMON) OLOF	1
ANNA TERESIA WILHELMINA	1
KLARA ELINA	3
SOPHIA ELISABETH	2
INGRI MAGD	1
ASTRID EUFROSYNA	2
JAKOB WALDEMAR	5
BRITA ULRIKA	97
MAGD. JOHANNA	9
MAGN. CONSTANTIN	3
ETT DÖFÖDT GOSSEBN	1
C. WILH.	1
LARS RICHARD	10
SIGRID ALBERTINA KAROLINA	1
CARL SIGURD EMANUEL	1
EWA JOHANNA	31
OSCAR NIKLAS	1
CHARL. WALBORG	1
SIGRID AUGUSTINA	1
ASTRID MAGNHILD	2
GUSTAF GOTTFRID FROMHOLD	1
HUGO VALENTIN	3
ELISABETH ERIKA	9
CECILIA LOV.	2
MARGRETA VILH.	1
KAJSA REGINA	5
FANNY MARGRETA	8
GUST. EDVIN FERDIN.	1
OSVALD EUGEN	1
MATHILDA CHARL	1
MARTA TEOLINDA	3
(KAJSA) BRITA KRISTINA	1
HULDA HENRIETTA JOHANNA	1
REBECKA GUSTAVA	1
KLARA ELIDA	2
ANNA MA¤	2
HULDA CHARL.	2
OLIVIA MARGRTA	1
AUGUSTA OLIVA	4
MARIA STI	1
TORA HENRIETTA	1
ELIN GUSTAFVA	8
AMALIA VIKTORIA	3
STINA ULRICKA	1
CARL ANTON EDV.	3
KLAS HJALMAR	3
MARTA VIOLA	1
LYDIA KATARINA WIKTORIA	1
CATRINA JOSEFINA	1
SEVERT	2
MARIA ST.	1
GERTRUD SOPHIA	1
OTTO VALDEMAR	1
AMANDUS INGEGERD	1
BRITA MAJIA	7
HILMA KERSTIN MATILDA	2
JOHAN EDVIN EUGEN	1
ARON EM.	2
KARL OSKAR BERTIL	1
ERIK PAUL	1
OLIVIA CHRISTINA EMILIA	1
OLIVIA KRISTINA	57
AUGUSTA AMALIA ELISABET	4
OLOF ANTON WILLHARD	2
ALMA KONKORDIA	1
ERIKA JONILDA	1
INGA ULLRICA	1
MÄRTHA ALEXANDRA	1
OSKAR TEODOR	14
HUGO GUNNAR	1
HUGO MANDUR ANDREAS	1
ANDERS EWALD	1
CECILIA JOHANNA	1
ELIN MATHILDA CHARLOTTA	1
OSKAR WERNER	8
CARL EUGENE	5
ALMA VIRGINIA DAVIDA	1
ALBERTINA MATILDA	3
JOSEHP	1
GUSTAFVA JOH:A	2
NILS GÖSTA	1
OLAWA JOHANNA	1
J. FREDR.	4
(CATRINA) GRETA LISA	1
AGATHA	6
INGRID MÄRTA	577
BEDA SERAFIA	7
INGRID MÄRTH	5
RAH. HJALM.	1
JOHANA ULRIKA	1
ANNA FREDRIKA ELISABETH	1
INGRID MÄRT.	2
MARIA EMELINDA	17
PER ANDERS FREDRIK	2
TORA MARGARETA	1
GILLIS JOHAN EDVIN	1
JIM SIXTEN	1
NANCY JOSEFINA	5
INGEBORG ARORIMA	1
JUDIT HENRIETTA	2
JOSEF EDVARD	1
ELLA SOFIA	1
LINA CAROLINA	1
GUNNAR OLOF	1
EMILIA AUGUSTA CHARLOTTA	1
SÄLLDIN,ER.	1
VALBORG ELISABETH	1
CAROL. GUSTAFVA	1
BROR JEREMIAS	1
HEDV. KRIST.	1
ELISAB. KAROL:A	1
HUGO NAPOLEON	1
WALD ERIK	1
PER ERLAND HENDI	1
VALBORG KATRINA	1
[LARS] ANDERS	1
MARIA BASELIANA	1
MAIJA ELISABET	2
EUGENIA JOHANNA	5
BR: LISA	1
CARL WILHELM BERNHARD	1
NILS HENR	1
CHARL. TERESIA	6
ANNA JULIA ELEONORA	2
LYDIA MARGARETA DANIELLA	1
ENOCK JOHANNES	1
LARS BERNHARD ALEXANDER	1
HILDUR PAULINA	4
HELENA AGVILINA	1
JOH. AQV.	1
EMELIE INGEBORG	1
ROLF ALGOT	1
KAT. MAGDALENA	1
SEGR. SOFFIA	1
EDVIN ALEXIUS	1
BRITA OLIVIA MARIA	1
(KNUT) EN ODÖPT SON	1
GRETA SOPHIN	4
OLGA AMANDA	22
CAROL:A CHARLOTTA	1
ARNE TEODOR	1
AGDA AGNES FREDINA	1
RUDOLF LUDVIG	2
KARL WALFRED EUGEN	1
EVA MARGA.	1
ERNST OSKAR SEFRAN	1
AUGUST ROBERT WILHELM	1
ALLMAR WALDIAN	1
CONRAD HENRIC	1
GRETA SOPHIA	75
NILS JOHAN SETH	1
J. TH.	2
CARL MATTIAS	2
MAGD. CAROLINA	13
MARTHA AGATA	16
MARIA AMALIA MANNELA	1
STINA MAGDL.	20
(FREDRIK) ¤	1
GUSTAF ROBERT SIGFRID	1
JUDITH MARGÖTA	1
ANNA AURORA ADOLFINA	1
FRANS AUG	2
OLAVUS	7
EMMA OLOVA	1
SELMA REINHOLDINA	1
STINA CATHAR.	2
ERNST LUDV.	1
JOSEF.	2
ETT DÖDFÖDT FLICKE-BARN	5
SELMA	158
ESTHER OLIVA FREDRIKA	1
HENNING SIXTEN	2
EJNAR LAURENTIUS	1
CARL AXEL ADOLF	1
ROSINA AUGUSTA	4
BROR CARL ANTON	1
ULRIKA LARONTINA	1
ELEONORA KATH	1
EINAR AXEL ALRIK	1
ANNA ESTER	1
¤SYNA	2
KARL OSKAR DAVID	1
AGNES ELIN ANDDRIETTA	1
SELMA MARIA AUGUSTA	1
CHRISTINA MARGARETHA	60
KARL GUSTAF ADOLF	9
OLGA MATHILDA	12
PETTER K¤	1
MAR. CATH	1
KARL EJNAR TEODOR	1
GUSTAF CHRISTIAN	2
ELLEN ADELE INGEBORG	1
JAMES SIMON	1
CLAES FREDRIK	3
HENR. NIKLAS	1
MATTIAS AMANDUS	1
KRISTINA OLIVA MATHILDA	1
VINCENS EMANUEL	1
JACOB PETTER	32
JOHANNA REINHOLDINA	1
CLAES FREDRIC	4
KATHR. FREDR.	1
ERIC FILIP	2
FANNY KRISTINA ELISABET	1
MARTA (MARIA)	1
ANN GRETHA	1
CARL AXEL	96
FREDR. GUST. ADOLF.	4
ALITTE ANNA MARIA GUSTAFVA	2
AGDA ALFRIDA	2
CATHARINA INGEBOR	1
B. HANS	1
FRIDOLF BENEDIKTUS	1
MARG. LOVISA	4
HULDA KRIST. OLIV.	1
SETH LUDVIG	2
AN. SELMA CHR.	1
SIGFRID	26
CAROLINA ELEONORA	4
ER MAGNUS	2
PAUL.	1
AUGUST JULIUS	3
AXEL HELGE	2
CARL GUSTAF FERDINAND	1
ALBERT ENAR	2
¤STAVA MARGRETA	1
LAURA CHR.	4
ULLRICA CHRISTINA	14
SET FERDINAND	1
JONAS KÄMPER	2
ALGOTT FRITHIOF	1
INGRID TERESIA	1
EVA [JOHANNA]JOSEFINA	1
MANNA KRISTINA	17
ELOF JOHANNES	3
RAGNAR VILLEHAD	1
SANNA MAGDALENA	2
ARTUR LAMBERT	1
SOFIA WILHELMINA	105
ISAC PETTER BERNHARD	2
YNGVE DAVID	1
AGNES KÅRINE ELISABET	1
MARGETTA	5
KATR. JOH:A	1
SELMA LEVINA	1
ELSA ELIS.	1
VILHELM	190
SANNY VIKTORIA	1
KALARA AMANDA	1
HEDVIG ALEXANDRA	8
ELMA ELEONORA	4
NANNY MARGARETA	5
MÄRTA OLIVIA ERIKA	2
SAM. A.	1
GUSTAF RAGNAR	23
NILS GUSTAF LEANDER	1
CECILIA MARGRETA	1
ROBERT VERNER	1
VILHEL.	1
BRITA KAT.A	2
VINCENTS	15
GUST WILHELM CONRAD	1
ERIK RAGNAR	24
BRITA CHRIST:A	1
KRISTINA JOSESFINA	1
ELSA INGEBORG CHARLOTTA	1
JOHN SIMEON	1
(BRITA)MARGRETHA KATHARINA	1
NANNY FREDRIKA OTTILIA	1
IRMA ERIKA	1
SOPHIA WILHELM.	1
CAISA THERESIA	1
CTHRIN	1
ANNA MARIA CATHARINA	1
KRISTEN OLAI	1
NANCY MARIA	4
LILLY MAURINDA	2
EDAL SOFIA	1
SARA HENRIKA	13
HELMER AUGUSTINUS	1
WENDLA CATARINA	7
EMMA KRISTINA VILHELMINA	1
HULDA LOLETTE	1
ESKIL KARL	1
LISA MAGDAL.	10
ANDERS GUST. KRISTIAN	1
CHARLOTTA CONSTANTINA	1
MARIA E. AMAL.	1
FRIDEBORG ELISABET	1
ALRICK	1
CARL JOHAN EMIL	2
CAROL ANNETTA	1
OTTO VICT.	1
JOH. PHIL.	1
TEKLA MATILDA	16
BROR JEAN	1
KRISTINA MARGARETHA	2
PER KRISTOFFERSSON	1
DAGNY ALFRIDA KRISTINA	1
CARL ANDRIAS	3
TALMAI MEMILIA	1
JOHAN CONRAD NAPOLEON	1
KAJSA SOFIA MAXIMILIANA	5
LINNEA SOFIA	2
BROR ANSELIUS	1
OLIVIA NICHOLINA	1
PAULINA DOROTEA	1
ULLA SOPHIA	1
KARL JOHAN ANTONIUS	2
LINNEA VIKTORINA	1
JOH. ALB. DOMINICUS	1
ELSA ADINA	3
HENDRY ALEXANDER	1
ELIN ALFRIDA MARIA	2
OSCAR WILH.	1
EDIT KRISTINA	23
FRED:A MARIAN.	1
CLARA LOV.	6
MARGIT ANNA MARIA	1
KNUT GREGOR MARIA	1
JENNY AQVILINA	5
MARGARETA CAROLINA	19
MICHAEL ANSHELM	1
EMMY LOVISA	6
PERS OLOF	1
FREDRIC HILDING	1
BEDA KATARINA MATILDA	1
ALFVA MATILDA AGENSIA	1
ALFR. AUG.	2
SELMA GUSTAVA KAROLINA	1
MIMMI KRISTINA ELISABET	1
EJNA SIGNE ELISABET	1
ULRIKA ELISABET	1
AQVILINA AUGUSTA	1
INGEBORG MARGRETA	76
FREDRIKA MATH.	2
WALFRIDA	3
AGATA LOVISA	20
GOTTFRID FERDIN. EMANUEL	2
JÖNS FREDRICH	2
ALVAR ENGELBERT	2
MARGETHA	45
AUGUSTA CATH.	2
ROBERT OLOF BERNHARD	1
ANDERS OLINUG	1
H MÄRTA STINA	1
LYDIA BRITA GULLHJ.	1
ANNI KRISTINA	1
SELMA GUNDBORG	1
KNUT HJALMAR LEONARD	1
ANNA FREDRIKA KAROLINA	1
LAURA PETRONELLA	8
OLGA TERESIA EUGENIA	1
CHRISTOFER RÅDBERG	1
ERIK MAGNUS RENHART	1
STINA BERNH.A	1
LAURINA WILHELMINA KRISTINA	1
SARA MARIA FREDR.	3
SYSTER SERUDIA	1
GUSTAFVA MARIA	13
GRANAT	1
JOHANN ULRICA	1
KARL PONTUS	7
HILDA CAROLIN. FREDRIKA	1
NELLY MARIA ELISE	1
HENRICA LOVISA	1
LARS OLOF AUG.	3
OLGA KORENTIA	1
JOHN EFRAIM	1
KATRINA KRIST. ELISABETH	1
KAROLINA DOROTHEA	5
MATTIAS ENGELBERT	1
ABR. PETT.	1
SELMA HELENA KATARINA	1
(ERNST) GUSTAF SIGURD	1
ASTRID ADÉLE SERUDIA	1
JOHAN FREDRIC UNO	2
EDVARD WALFRID	1
CHRIST. CAJSA	1
EVA EUGENIA KRIST.	2
KARL HUGO PAULUS	1
MÄRTA SEVERINA	4
DOFFNY HELENA CHRISTINA	1
JOHAN HILDING ANDRÉ	1
AXEL WILIAM	2
ISAC OLOF	24
GUNHILD AGATA	1
OLIV. OTTIL.	1
HEDVIG MARIA CHARL:A	1
LYDIA CATHARINA	7
LARS WALTER	5
CARL HUGO LUDVIG	2
N.A.	2
ABR. KONR.	1
DOLMA JOHANNA	1
VICTORIA MARIA	2
BRITTA MARGARETA	1
GERDA EUGENIA	12
LOVISA EUFROS	1
JOHN ADOLF	8
AUGUSTA THERESIA CAROLINA	1
WALBORG JOHANNA	2
OLGA GEORGINA	2
ANNA ALEXSNDRA	1
NILS JOHAN JULIUS	2
MAR. SOPH.	1
CHRISTINA VILH.	3
ALGOT FERDINAND	5
FRANS OSKAR WILHELM	2
OLGA SYRENA	1
ALMA JOHANNA	93
OLIFVIA JOHANNA	1
HENNING OLOF NIKOLAUS	2
MARGR KRISTINA	3
BEATHA CAISA	1
ANTON ANSELM	4
KLARA EMELINA	1
SYSTER INGA DOROTEA	1
GUST. EDV.	9
ANNA ERIKA CHRISTINA	1
PONTUS M. M.	1
HARALD MAGNUS	1
OLETTE MATHILDA	1
FANNY EUGENIA KATARINA	1
JOHAN BRUNO	19
MÄRTA FRERIKA	1
KRISTINA KONSTANTIA	1
NANNY JOSEFINA VIKTORIA	1
MÄRTA JUTILDA	2
KARL OSKAR GEORG	13
PEHR JR.	1
OLIVA CHRISTINA LOVISA	2
GUSTAF MAURTIZ	2
MIMMI KONKORDIA	1
PER FRITTJOF	1
LARS FR.	41
SOFIA EWELINA	1
TORSTEN SALOMON	1
N.B.	1
ANTON ABEL	1
NESTOR GEORG	1
ANDO WILLEHARD	2
BRITA ULRICA	69
VIKTORIA VILHELMINA	2
L. AND.	2
EVA KAJSA	205
EUFROSYNA KARONA	1
CH. UL.	1
HILDUR MARGRETA ANDRIETTA	1
ER ERIK	1
BROR ERIK VERNER	2
CARL JOHAN EVALD	1
JOHAN ANTIMUS	1
KATARINA FREDR	2
ERNST OLOF GUNNAR	1
NICANOR VILLEHAD	1
SALOMON ARTUR	1
FRANS AXEL EMANUEL	1
SELMA HELENA KRISTINA	1
N.E.	1
ANDRI KATARINA ELISABET	1
CATHARINA HEDVIG MATHILDA	1
JONAS SIGFRID	24
AND. FRED	1
BETTY AMANDA JULIANA	1
BRITA MAGL.	17
HEDVIG ALEXANDER	3
INEZ SALLY GUNBORG	1
SARA ALBERT	1
PEHR JOH	2
FRITS AUGUST EDVARD	2
MARIA (CHARLOTTA) ELEONORA	1
SOFFIA LOVISA	3
NANNY VILHELMINA	11
EUFROSYNA KAROL.	2
BRITA MAGL:	1
AGNES ANNA AUGUSTA	2
ADA JOSEFINA	1
SVEA ZORAYDA	2
JENNY ELINDA	1
INGEL OLOF WALFRID	1
AXEL WILHEM	1
NANNA SOFIA AURORA	2
ALFR. JOH.	3
JOH. ANT.	143
JOHAN FREDRIK HALDOR	1
JOHN BOTHVID	1
ANNA MATILDA	510
OL. HERMAN	4
NICANOR	475
CLARA SEVERINA	7
E¤ MARGRETA	1
SOFIA LOV.	4
N.G.	2
TECLA ADELINA	2
NOIMA	2
INGRI SOPHIA	2
AMANDA EUFRAS. AUGUSTA	1
DAGNY AUGUSTA HELENA	1
ANNE KRISTINE	1
BROR OLOF OTTO	1
MARIA CATHARINA ELISABETH	2
ANNE KRISTINA	3
FRITS HERMAN	1
DOROTHEA FREDRIKA	7
HULDA LOVISA LINNÉA	1
KATARINA FRED.	2
GEORG ERNST ERLAND	1
LINDA WILHELMINA CATHARINA	1
BERTHA SOFIA	6
PEHR EMANUEL	4
JAMES ALFRED	1
MATHIAS BARINUS	2
LOTTA SOFIA	2
GERTRUD BEDA CHRISTINA	1
N.F.	1
EMMA LOWISA	3
(BRITA) (MAGLENA)	1
OLOF ALLFRED	1
ELOF WALDEMAR	1
SIGNE VILHELMINA ELEONORA	1
ERNST RUD. HELGEDOR	1
APOLLONIA	53
JOHA EMIL	1
ELINA WILHELMINA	1
EDVARD PALMER	1
SVEA ULRIKA	6
URICA	1
JUDITH LINNEA	1
MARGARETA JOSEFINA	20
JONAS CHRISTOFFER	4
BRITA CHRISTIN	11
LOVISA OTTILIA	1
WILHELM ALLFRID	1
HULDA KRIST.	13
SIGR. ELISAB.	1
JONAS PETTER AMANDUS	1
ERIANA FREDRIKA	1
CATHAR.CHRIST.	1
MANFRED NIKOLAUS	2
OLOF BERNHARD GOTTFRID	1
MARGRETA VIOLA	1
CHRISTINA JULIANA	18
LARS EDVIN	6
BRITA CHATHARINA	14
FREDRIKA MAT:A	1
SYSTER EUGENIA	8
KLAES ENGELBERT	1
ELSA CARLOTTA	1
KNUT GOTTFR.	1
EUFROSYNE EMELINA LAURENTIA	1
GUSTAF SEJBRANT	2
SIRI JOHANNA	2
KNUT RAGNAR	18
ERIK SEVERIN	7
JENNY BIRGITTA ANSELMINA	2
PAULINA ELODIA ADELAIDE	1
LARS ISMAEL	2
ST. LENA	1
FRITZ JOHAN OSKAR	1
ADILE ALEXANDRA	1
FRITZ JOHAN VILHELM	1
HILMA JOHANNA OFELIA	1
LISA AGATTA	1
ISAC JOHAN	11
ERIK HERIBERT	3
VILHELM GOTTFRID	4
SETH THYKO HJALMAR	1
N. P. EDV.	3
N.J.	7
GERTRUD ER.	1
CAROL EUGENIA	1
RUTH EDIT CHARLOTTA	1
SUSANNA FREDRICA	1
KATRINA BRITA	6
(JAN) OLOF	1
HERMAN HELGE	1
CARL VIRSELL	1
EDITH ELISE	2
ELISABETH JOSIFINA	1
SALLY OTTILIA	1
MAGDA PAULINA	2
HULDA ANTONIA	1
SIGNE OLGA ELISABET	1
SET MAGNUS	1
JOHAN AUGUSTINUS	25
GUSTAF GIDEON	7
KARL JOHAN GUSTAF	5
OSCAR L.	1
EVA KRIST.	53
JULIANA ELISABETH	1
PAULUS ALLFRID	1
OTTO VICTOR	8
JAMES EGIDIUS	1
JOH. AUGUST AGATHON	1
HILDUR VALENTINA	1
FREDRIK LEOPOLD WALLENTIN	1
KATARINA JUSTINA ELISABET	1
JOHAN FILIP TEODOR	1
JAMES ALBERT	1
MATHS ARON	2
GUNBORG SOFIA JOSEFINA	1
AGNOT OSCAR EMANUEL	1
ÖSTEN SIXTEN	1
ERIK CONON	1
JOHAN FRIDOLF WALDEMAR	1
ALMA ANDREA	1
JAKOB OLOF ALBERT	1
DAVID GUNNAR	4
ANNY FRUNIDIA KATARINA	1
BRITA MAGD.	69
ESTER JENNY VIKTORIA	1
SIGRI CHARL.	1
GUSTAF ARTUR EUGENE	1
AUGUSTA ANTONIETTA EUGENIA	1
BEDA MATHILDA ELISABET	1
ÅTTA VIKTORIA	1
MARIA JOH.A	2
PETTER VILHELM THEODOR	2
KARL OSCAR WILHELM	1
TYKO GUSTAF BERNHARD	1
HELNY OLIVIA	2
JOSEFINA	399
LINA KATHARINA	2
IAC.	1
ESTER JULIA	2
MARIA ALTEA	1
OLIVIA KATRINA	1
MARGR. MARTHA	1
SÖREN NÄSS	1
SIGURD IVAR LEANDER	2
JOHANNES GOTTHARD	3
CHRISTIAN CAROLUS	1
SIGRID KATRINA	7
MÄRTHA MARGARETHA	9
ESTER AMANDA BIRGITTA	1
CHRIST. MARGARETHA ULLA	3
DOROTHEA FREDRICA	5
THEODOLINDA CHRISTINA SOFIA	1
PETTER VALLENTIN	1
PETRUS BERNHARD	6
EDVARD KONRAD	1
N.P.	10
BOTOLF ISRAEL	1
IAAK	1
MARGARETHA JOESPHINA	1
CHARLOTTA CHRISTINA CLEMENTINA	1
ESTER OLETTY	1
NAJMA REGINA	1
MILDA SOFIA	1
KATHAR CHARL BERNH	1
SARA ANIMA	2
URIKA	1
NAIMA AMALIA	1
MARTHA JOHANNA	143
PEHR LUDV.	12
KRIST. TEOD.	1
KATARINA SEDERINA	1
N.O.	9
RAGNHILD MAGDALENA	1
ERICA MAGLENA	2
AUGUSTA LOV. AM.	1
OLAWA MARGARETHA	5
HART JAIRUS	1
SELMER EUGEN EMANUEL	1
ELISABEHT CHARLOTTA	6
CATARINA AGATA	1
KARL KILIAN	1
OSCAR EMIL	9
DANA OTTILIA	1
DOROTEA FREDR.	2
BRITA MAGD¤	3
ULR. CARL	1
EBBA KAROLINA	13
(ERIC)ANDERS PETTER	1
SADURA GUSTAFVA KRISTINA	1
MAJSA STINA	4
KARL EDVARD HUGO	2
CATHR. GUST.	1
ERNST ABRAHAM	3
HANS MAURITZ	1
OLOF OLSS.	1
JONAS VILHELM	69
NANCY ALBERTA	5
HELGE EVALD HOLGER	1
GUSTAVIA MARIA JOHANNA	1
MÄRTHA LAURETTA	3
SLEMA JOHANNA	1
WALTER ALEXINUS	1
BARBARA MARG	1
PETRONELLA AUGUSTA ATELFINA	1
FRIDA HENRIKA	1
HENRIK ABRAH.	2
ANNA ERIKA ELISABET	2
OLGA THERESIA MAGDALENA	1
(CLARA) JOHANNA MARGR.	1
KATARIN. HELENE	1
ELVIRA MARIA	11
ALTHEA CONCORDIA	1
ANNY MATILDA KATARINA	1
NILS VIKTOR ALEXIS	1
GUSTAF HALVAR	1
MATILDA FR.	1
(PER) GUSTAF HJALMAR	1
CARL OSCAR FERDINAND	1
M. SOFIA	1
LOVIS	2
EMIL P.	1
CARL GUST. EMANUEL	1
JONAS CASPER	2
KONRAD HELMER	4
KAT. HENRICA	1
BRITA MAGDL	4
MILDA ELSA CORNELIA	1
EVA KAROLIN	3
NILS RIKARD	2
BRITA XSTINA	2
ERIK INGVAR	1
ULRIK SIGNER	1
LOVIA	1
INGR. MARTA	1
ANDRIETTA KRISTINA	8
JOHAN REINHOLDT	1
KARL [UNO] ADLER	1
ULLRICA CAROLINA	12
OSCAR EMAN.	2
SUSANNA FREDRIKA	1
FRIDEBORG LOVISA	1
AXELINA CHARLOTTA	1
HALDAN ZACKARIAS	1
EDWARD WICTOR	1
ANTON ENAR	1
ANNY HELENA	6
GUSTAF GEREON	4
MARTIN HERMAN	1
L. ANT.	16
N.S.	1
AMANDA LINNEA	2
ANDERS SEGNER	1
SARA ALBERT.	5
¤FÖDD GOSSEBARN	1
