name	count
RÖNQWIST	1
ASPLUND NYSTRÖM	4
HALLBERG ERIKSSON	1
VAN BORNING	1
HD	1
NILSSON FRÖBERG	1
HG	2
E¤	1
PEHRS:R	1
ESAIESSON	6
KARLSSON STORMMAN	1
WESTMARK	4
SPERRING ISRAELSDR	2
TERNELL	1
FJÄLLSTRÖM	51
ÄLDRE JONSSON	1
ROSSANDER	3
ANDERSDR WESTIN	1
ANDERSSON FINNE	10
ANDERSS ATTEK	1
HÅRSTEDT	4
ÅKERVALL	2
ID	1
JOHANSON WIBOM	3
F¤	5
KÄLLANDER	1
JOHSS. BRÄNSTRÖM	1
LINDEGREN	8
GLAAS	1
J.	14
NORRGÅRD JOHANSSON	2
NILSD.	74
JÖNSD.TR	9
ERIKSSON SVENSSON	1
[OLOFSSON] ANDERSSON	1
SVENSSON BORIN	1
THORSELL	6
NILSSON F. PETTERSSON	1
NAESELIUS	1
VENNGREN	4
HENRIC JOHAN	3
JOHANSSON RÖNBERG	4
ANDERSSON OLARS	1
MÅRTENSEN	2
JÖNSDOTTER ÅMAN	2
G¤	1
GRÜBB	1
NILSSONS E:N	1
OLSEN	70
JANSSON MALMDIN	1
MICHAELSDOTTER ZETTERSTRÖM	1
(LINDBLOM) VIBSON	1
OLSDTTER	1
ANDERSS. URELL	1
FAGERQUIST	1
ERIKSD.R	204
ERIKSSON HOLMLUND	7
JÖNS:N LOGDIN	1
JOHANSSON KARBIN	1
MICKELSSON ÖLUND	1
OLSDR	1769
MÅRTENSDR	191
OLSDT	2
FRANEKE	1
H¤	7
WIHSTEDT	1
TUDRESON	1
JOHANSDR KLING	2
GABRIELSSON TOMASFOLK	1
L.	4
ANDERSSON LUNDH	1
OLSDE	2
ANDERSDOTTER QURFÖRSTE	1
ANDERSSON HEDSTRÖM	9
SVENSSON FORSELL	5
APPELSTAM	1
WESTMANS	1
HALE N	2
SKULSSON	1
ANDERSSON LUNDMARK	36
OLSD.	18
MÅRTENSD.	10
HILLBERG	10
JONSSON GOREK SENIOR	1
JONSSON LILLA	1
ADMAN	1
LO	1
LARS FREDRIK	3
GUST. LUNDQVIST	1
HANSSON OLIV (OLIK)	1
LARS FREDRIC	6
SJÄLANDER	3
HÄLLERSTRÖM	1
MD	1
FRIDRIKSSON	1
J¤	9
OLOFSSON BÄCKMAN	3
WENMAN	1
PERSDR BOSTRÖM	1
MATSD.	2
LEVÄLÄ ABRAH:SON	1
WESTMAN	369
JOHANSSON FLYGAR	3
HALLMAN	9
NORLUND SVENSDR	7
N.	4
OLOFSSON DYHR	1
TELBERG	19
JOHANSSON GRAN	6
GLAES	1
MICKAELSDR	11
ADOLFSSON	40
JOHANSSON FLYGARE	1
MICHAELSSON ENGSTRÖM	2
HANSSON BÄCK	3
VIIKLUND	2
JONSSON LILL.	1
ERICSDR NYSTRÖM	1
VINROTH	5
HENRIKSSON HÖGLIN	1
K¤	4
O.	3
MATSDR	77
DTR	1
OLOFSDOTTER NYSTRÖM	1
PERS:DR	29
LÖFVENMARK	29
NY	2
ERIKSSON LINDMARK	3
LINDGREN FREDRIKSSON	1
NILSDN	1
NILSDO	3
NILSDT	1
[JOHANSD:R] NILSD:R	1
NILSDR	3401
¤HJELM	1
PÅLSS	2
L¤	6
ULLMAN	6
PAULSDOTTER	55
P.	21
OLSSON LINDEGREN	1
HÄLGOM	1
LINDBERG (FÖDD FRIMAN)	1
LARS FREDR.	2
NILSEN	14
HENRIKSDER	31
FALLMAN	4
JACOBSSON NYMAN	1
PHILIPSDTR	2
OHBERG	1
OLOFSSON BURBERG	3
M¤	1
ANDERS ALFRED	2
GABRIELSSON NORGREN	1
ZETTEBERG	1
ISAKSSON ÅLEN	1
FREDIN ENGMAN	1
PEHRSSN	16
LINDÉN	1
JÖNSDR LUNDGREN	1
ERSSON (SKOGLUND)	1
OLSON	57
KLEMETS	25
JACOBDOTTR	1
JON:S FORSMAN	1
N¤	1
WÅHLIN	24
ALQVIST	8
ENGMAN ANDERSDOTTER	2
R.	1
LILLE KUSE	1
JONSSON SUNDQVIST	8
ANDERSSON STRANBERG	2
REBETSKY	8
JOHANSDR NIXHOLM	1
SWEN	25
PEHRSSON GRABBE	1
HANSSON YL.	3
ERICSSON NYQUIST	1
NYGÅRD ANDERSSON	1
WAHLMARK	1
KÄLLING	3
JACOBS:JOH. DAN.	1
LINDSRÖM	1
ANDERSSON GRAHN	7
ER ANDREAS	2
BROLÈN	1
JANSSON BODEN	1
S.	1
MAGNUSSON WALBERG	1
ÅSBERG	98
RODIN(NILSDOTTER)	1
SWE¤	1
HERMANSS.	1
MICKAELSSON	26
JOH:SON HEDLUND	1
GUTTORMSEN VATHNE	1
DELLSTRÖM	1
JONASDR. NOJÄRVI	1
RY	1
MILLEN	5
PEHRSSON BRÄNNSTRÖM	6
SUNDILIN	1
PERSS. ÅSLUND	1
JÖNSSON LUNDMARK	10
AND. DTR.	1
BJÖRKLUN	1
LÖGSTEN	1
P¤	1
MATTHSSON PAMP	1
E:N	1
DYR	1
GUSTAF ROBERT	1
¤DBERG	1
PEHRSS.	146
OLOFS:DR SEGERSTEDT	1
PEHRSS,	1
HERMANSSN	3
TIMAN	1
RENHORN FÖDD LINDAHL	1
HANSSON ERSDOTTER	5
JONSSON LINDHOLM	15
NILSSON MOLL	1
GULLICSSON	16
PEHRSS:	11
ERSS:N ÅSTRÖM	1
ANDERSS. GERTS	1
WIKMAR	1
ASMUNDSSON LÖGDQVIST	1
WIKMAN	350
JOHASSSON	1
RAMQVIST	1
NIKANORSSON NILSSON	1
STJERNA	2
WIKSTRÖM ANDERSDR	1
BU:NSOW	1
AND:SON MELANDER	1
LARS GUST.	2
OLSSN	4
JACOBSSON STENMAN	3
CHRISTIERNIN	4
R¤	1
CHRIS¤DR	1
JAN HINDRIC	1
URSTRÖM	1
GABRIELSON NORBERG	1
PEHRSSON LINDGREN	7
ANDERSSON RENBERG	6
PEHRSON	75
OLSS:	7
PÅHLSSON LÅPTES	1
OLSS.	40
S¤	4
VI	1
[EDLUND] ERSON	1
LARSSON [¤]	2
W.	4
JOH:SON SANDSTRÖM	3
ÖLUND PETTERSON	2
REJMAN	5
SÖDERSSTRÖM	1
AXELSDR ÖSTERBERG	2
JOHANSSON RUTFELDT	1
HANSDR LUNDGREN	1
JONAS EMANUEL	3
ARVIDSD:R	3
LINDQVIST OLOFSSON	5
GLANS	3
STÅL CEDERSTRÖM	1
T¤	1
FRENBERG	1
KIÄLMARK	1
LINDHOLM SKOG	1
PEHRSN.	1
AND:S LUNDBERG	1
HERMANSON	5
RYDBERG F. PERSDR	1
ANDERSON LINDMARK	1
BACKMAN ÅMAN	4
HASSELGREN	2
ANDERSSON VALLSTRÖM	2
MG.ON	1
ARVIDSS. ENGSTRÖM	2
U¤	1
MICAELSSON	3
JONS: LUNDMARK	1
BJÖRKLU¤	1
ISRAELSDR	99
ANDERSSON NYMAN	5
ERSSON REKNARE	1
JONSS. LUNDGREN	1
GABRIELSSON NYQVIST	1
NILSS:	6
TJERBERG	1
STENMARK FÖDD ANDERSSON	1
MUZAY	1
VIKSTRÖM	1380
SEGER	40
KARLSSON LUNDSTRÖM	8
ÖRFELT	2
Z.	1
MATTSSON NYLANDER	1
JOHANSSON GROF	1
NILSSN	32
KARLSSON FRANS	6
KJELLANDER	2
JONSSON LUNDQVIST	27
PETERSSON	723
WALKNYTT	2
SAMUELSDR:	1
STENMARK	724
W¤	1
JOHAN NICLAS	5
WENSTEDT	5
LYDMAN	1
OLOFSSON LINDGREN	54
ANDERSSON DAHLIN	3
JERNKROK	35
SAMUELSDR.	9
ÖSTLUND (NILSSON)	1
JONSSON BLOMDAHL	1
DEGERFÄLDT	4
HENRIKSDTR	11
BENGAM.	1
JANSSON STORM	6
SURUSE	1
CORNELLS	1
FORSSBERG	385
CARLSTEN	54
BÄCKV.	1
REMPE	1
OLOF DANIEL	11
CARLSSON ENQVIST	1
JOHANNESS. WESTERIN	1
ANDERSD. ORRE	1
ANDERSSON VAHLBERG	2
ARVIDSD.R	9
BJÖRLINGSSON	3
THUNBERG	86
HENRIKSDR.	20
JONSSON LOKATT	2
ESTENSSON	3
FYRBERG	2
LARSSON VAHLBERG	1
NICOLAUSSON	2
ERIKSSON ÖMOSSA	1
ISAKSSON BYLUND	1
GENAS	7
MARLIN	1
ECK	1
JOHANSSON GENBERG	1
LÖFVALL	9
PEHRSSON LUNDSTEDT	1
MÅRTENSSN	1
JOHANSDOTTER BOSTRÖM	1
ROTHOFF	1
LILLJEDAL	1
MATTSSON VIK	1
PERSSON SVEDLUND	1
RUPERT	1
ERSSON STOLT	2
MATHTSSON	1
CHRISTOFFERSDOTTER WALLON	1
ANDERSS. ROSENHOLM	1
NILSS.	109
LUNDSTRÖM ANDERSSON	2
CARLSDR SKOG	1
PETTERSSON-JOHANSSON	1
JOHANSSON FANTBACK	1
THOMASSON FAHLGREN	2
ABRAHAMSSON WIKLUND	1
ERIKSSON UNG.	4
NIKANORSDR	3
NORDHOLM	3
LARSSON LÖFQVIST	1
MÅRTENSS.	31
PERSSON HÖGBLOM	1
MICHELSS. ÖRNSTEDT	1
RÖSIN	1
PEHRSDR WALLSTRÖM	1
MÅRTENSS:	1
CARL ADRIAN	1
CLEMMETSON	2
WÅHLEN	1
BRÄNNBACK	3
PEHRSD¤	1
LUNDBERG DYHR	1
MATTSDR. VIKSTRÖM	1
LARSS. SUNDBOM	1
GUSTAF CONRAD	2
JONSDR. LUNDBERG	1
ARDEGREN	4
BERGENDAHL	3
MATTSSON SMEDS	1
THOMASD:R STREUKA	1
BERQVIST	3
PERSSON BJÖRKSTRÖM	1
JOHAN MATHIAS	2
HANING	1
JONS: TJERNGREN	1
LARSSON ISRAELSD.R	1
VESTING	1
JOHANSSON BUREN	1
OLOFSSON KÅGLUND	19
MATHSSON LÖFSTEDT	1
FLANDER	1
PEHRSDT	1
PEHRSDR	2367
JOH. ERIK	1
OLOFSDR CARLSTRÖM	1
ERIKSSON ÅSLUND	1
OLSSON LÖGDBERG	4
ISACSSON BYLUND	2
HAMMARSTRAND	1
NIKUSDOTTER	3
SAMUELSDTR	6
PEHRSSON STORMAN	1
ULENNMAN	1
[ANDERSDOTTER]	1
MÅRTENSON	16
THOBIASON	1
NYSTRÖM SAMUELSSON	1
LINDSTEDT	9
POHLBERG	2
ERIKSSON UNGA	1
NILSS¤	1
JOHANSSON HORTMAN	2
ISAKSSON ROSQVIST	1
SKYTT	31
JOH. ERIC	6
LARS ISAC	2
NORDVAL	2
JONSSON BERG	2
MAGNUSSON DALSTRÖM	1
(NILSSON) HÖGLUND	1
BJÖRKMAN	135
(LUND) MARKLUND	1
OLOF:S ROLIG	1
LARSDR VALL	1
GEBARDHT	1
¤DERS	1
OLAUSSON	19
EHN	6
THOMAEDOTTER	36
WADSTIN	1
STATTIN	1
ÅHLÉN	1
ANDERSSON PÅL	1
SELNNDER	1
PERSSON WIKLUND	14
LARSSON FAHLGRREN	1
(MÅRTENSSON) HÄLLQVIST	2
OLSSON ÖHLEN	1
PEHR JOHAN	43
SIULSSON	3
IVARSSON WESTIN	1
ANDERSDT:R HÅIKA	1
OLOFSSON FJELLBERG	1
INGEMARSSON WESTIN	1
WAHLFORS	3
[PEHRSSON] JONSSON	1
CARLSSIN	1
DÖD FÖDDT	2
ANDERSSON SVEDIN	1
ALBRECTSDR	6
OLOFSN HÄLLGREN	1
MÅRTENSSON RENLING	4
LIND ERIKSSON	2
KRISTOFERSD:R	2
PEHRSSON DÅRRAH	4
JACOBSDOTTER	254
MATTSSON SIDBÄCK	1
ANDERSDOTTER DALKARL	1
FREDRIKSDOTT	1
PEHRSSON DÅRRAK	3
SAX ELIAS	1
OL.D	2
RÖNSTRÖM	10
JOHANSSON DALIN	7
ERSON KÄCK	1
LILLBACK	3
PASTO (MICHAELSDR)	1
ELIAEDOTTER	56
PETTSON	1
(ABRAHAMSSON) ABRASSON	2
NICKENBERG	1
ANDERSSON SUNDIN	1
VULT VON STEIJERN	1
OLOSSON	5
INGELSDOTTER	20
JOHANSDOTTER WESTERBACK	1
JOHANSSON WAHLSTRÖM	1
DAHLBERG ERSSON	1
ABRAMSSON BERGSTRÖM	3
LÖJDDAHL	1
WATTSTRÖM	2
ERSSON DALBERG	1
LÖFGREN SJÖSTRÖM	2
GÖRAN	36
NÄSLUND OLSS.	1
ELD	2
ELF	2
SJÖQVIST	94
STAGNEL	1
JONS: HOLMBERG	1
ELG	5
NILSSON BARRE	1
ZACHRISSON HÖGLANDER	1
OLSDR ÖSTAS	1
BISTRÖM	145
ANDERS JOHAN	15
RYBERG	4
LARSSON HOLMQVIST	16
JAC. DR	1
JOHANSDOTTER SORSÉN	1
RISÖN	1
HERIKSDR	1
BEHM	2
JOH.SON PETTERSON	1
BYSTEDT DAVIDSSON	1
HENRICSSON ÄL.	2
FOSSEN	1
(ANDERSDR)	1
ERIKSSON WRÅNG	2
PERSSON GRUNDSTRÖM	1
SILLMAN	7
HALLVING	5
(OSKARSSON) JOHANSSON LUNDQVIST	1
LAGERQUIST	1
ENG	5
RÖNNEGREN	2
LARSSON KROIK	2
JOHNSDOTT.	2
MATTSSON HENE	1
JOHANSS: NORDIN	1
LUNDMARK JAKOBSSON	4
KARLSSON KARLEN	1
ANDERSSON VIKDAHL	1
JOHAN CHRISTOFFER	1
GELIN	6
JONSSON BERGSTEDT	2
L. GRÖN	1
BOIGNANT	1
ERSDR RÖNQVIST	1
(TIGERSTEDT) TIDERSTEDT	1
ANDERSSON STADIG	7
ABRAHAM CONRAD	2
SWEDIN	79
ÖSTENSNSSON	1
BRÄNNSTR.	1
ÖSTENCON	1
MERALIN	1
JONASDR BUSS	1
LARS PEHR	3
ARONS.DR	1
LIEBERMAN	1
WIDING OLSSON	1
BERGSTRÖM NILSSON	3
ISAKSSON WASSMAN	1
ISAKSSON LUNDMARK	1
NOACK AXEL	2
ERIKSSON VIKSTRÖM	6
RODELDAL	1
PHILIPSD:R	2
HINDRICHSDR SJÖMAN	1
NILSDTR	81
JONAS FERDINAND	1
STROMBERG	1
CHRISTOFERSDOTTER	3
BELM	1
JOHS.DR MARKLUND	1
ER.	37
OSMUNDSON	1
FURBERG ANDERSSON	3
ERSSON HALLBERG	1
JAKOBSSON STRÖM	5
JOHN GABRIÄL	2
SACHRISD.	3
RÖSTRAND	1
MARKUS	9
SIM:SD.	1
GUNNERUD	1
EFRDR BOSTRÖM	1
ERS	24
WESTERGREN FÖDD FREDRIKSSON	1
ERIKSDOT	5
ANDERSDR. HÖGLUND	2
JOSFSSON	1
GUNNERUS	1
MEL¤	1
ESD	1
TÖRNROS	2
CLEMENTSSON	34
JOHANSDR WIKLUND	2
MAUFEHURT	1
PEHRSSON NORDLANDER	1
OLSSEN FURBERG	1
ÖSTRÖM FJELLSTRÖM	5
CARL ULRIK NATANAEL	1
JONSBERG	2
CAVALLIN	19
ANDERSSON WARG.	1
LOLAX	2
ERIKSDR.	30
JONSSON SKOG NUMERA LINDQVIST	1
JOHANS.DR	12
MAURITZDR	2
SOLENG NORDIN	3
BECKMAN	20
PETTERSSON DAHLBERG	2
JONSSON F. OLOFSSON	1
NORQUIST	1
JOAHNS: LÅNGSTRÖM	1
TAPPER	87
WADSTEN	8
LUNDQUIST F. JOHANSSON	1
JOHANSSON WESTERLUND	26
ERSSON LUNDGREN	8
HALLBERG FORSBERG	6
PERSSON TJERNLUND	4
HAMNSTRÖM	1
HENR:SON WIKSTRÖM	1
HANSSON HOLM	4
(ESKILSSON) ÅRSTRÖM	1
ER¤	2
PEHRSSON BERGSTRÖM	1
LARSSON TJERNBERG	2
BERN	1
LAGERLUND	55
EUR	1
BERG	952
LARSSON GREN	4
GUSTAFSDR VALLON	1
ANDERSS: LUNDBERG	1
KYDAHL	1
GUSTAFSDR AHLSKOG	2
KÖNINGSD.R	3
EVERBUIR	1
OLSSON GRANSTRÖM	1
HOLMLUND	867
NILSSON NORDBERG	1
HÅGSTRÖM	1
EDHOLM NILSSON	1
CHRISTOPH.D.R	1
ERSS:N BYSTRÖM	2
ANDERSSON DAHLBÄCK	8
DUFVAS	2
VETTERSTEN	1
GRANSTRÖM	350
OL:S	1
TRÄSK MATHSSON	1
ERIKSDTR	35
NILSDR. WÄSTERLUND	1
PERSSON LINDBERG	12
CLAES OLOF	2
WINBLAD VON WALTER	2
PEHRSD.R ANDERSD.R	5
ADOLFSSON SMEDMAN	1
ERIKSDTT	2
GÖRDING	1
PERSDR LUNDMARK	2
OLOFAAON	1
LJUNGCARNTZ	1
CARLSSON	2257
¤ACHARISDOTTER	1
NICODEMUSD.R	1
KIELLMAN GL.	1
NORBAK	1
JAKOBSSON SUNDQVIST	1
SVENSSON BERGSTET	1
CHRISTOFFRSDR	1
JONAS FREDRIK	8
NILSSON SVEDBERG	1
NILSDR MARKLUND	4
OLS.D	1
OLOFSSON ZACHRISSON	1
OLSD.TR	19
SPÄNNARE	12
NILSSON GREHN	2
JONAS AUGUST	22
HAMMASTEN	1
LUNDEQVIST	1
ERIKSDR NORBERG	1
NILSDR LINDAHL	2
PÅLAK	1
KORTH	2
MÖLNARE	17
BEVE	2
ANDERSSON JOFFA	6
NILSD:R.	1
ERIKSD:R	108
PETTERSSON F. SJÖSTEDT	1
BRÄNNARE	75
VARSELL	2
JOHSS. VIKLUND	1
THORSETT	1
JONAS FREDRIC	11
PERS OLSDR	1
TROMMALD	1
OLOFSS. BERGLUND	1
ANDERSDR LUNDMARK	5
JOHANSSON NÄSLUND	3
LINDFORS	361
ALGREN	2
RINGB.	1
ESAIS	2
LARSDR AHLQVIST	1
GUNNESON	1
NILSD:TR	16
BOUVING	1
STRID	49
ÅMÅSA	1
(RÖRSTRÖM) BRANDT	1
FLUNSTRÖM	1
MÅRTENS:N	1
SODERSTRÖM	1
KLINGSTEDT	57
BERCELII	1
LUNDQVIST	2134
ANDERSSON SANDBERG	9
PALIN	4
NILSDOT	1
CARLSS:N	2
ERIKSSON (OLOFSSON)	1
STÅL	69
VETTERSSON	1
HANSSON ÖGREN	14
NILSDOTTER FLINK	1
SELQVIST	6
BERNHARDSSON GRUNDSTRÖM	1
MATISSON	3
LARSSON AHLQVIST	1
HIRSCHFELDT	3
ENGELBREKTSSON ENGSTRÖM	1
STÈN	1
LYXELL	9
STÅ¤	1
RYDLIN	1
MARKSTRÖM SVEDBERG	3
NILSSON FORSLUND	3
MAJISTRÖM	2
FREDRICKSDOTTER	1
ELIASS.	7
JONSSON SÖDERSTRÖM	2
NILSDR.	298
ANDERSSON FORSBERG	12
HENRIKSD.R	9
LARSDR: STENLUND	1
KRABBE	2
VIKDAL	27
TROFAST	3
RÖNING	1
MATTHSDR	4
GUNNARSD:R	3
NILSDR:	1
HIRSEHFELDT	3
LILJEWALL	1
SCHOLIN	1
SPETS	34
JOHANSTRÖM HÄGGSTRÖM	1
SPETZ	7
BERG CORNELL	1
GREG. OL.	2
JOHANSSON SILEN	5
NIKKUSDR LINDMARK	1
FRYKLAND	4
LOG..N	1
BERGENHEM	5
GRUND ANDERSSON	1
FRID	1
LINGEN	1
FLYGARE	1
BU:NROW	4
PETERSSON TELL	3
CHRISTOPH:SD:R	1
TIMONSON	1
WESTLIN	1
FRIS	1
TUNBERG STENBÄCK	1
JAFVERT	1
FRANCKE	5
JOH. GABR.	1
PALEN	1
BORING	2
PÄRS PÄIVE	1
MIKAELSSON F. JOSEFSSON	1
PEHRSSON RYSKE	2
ADAMSSON MALMIN	1
FRE¤	1
SKOTTFRI	31
ISRAEL PETER	1
SANDLUND	2
ELIASON	77
KOLBENGTSD.R	1
ANDERSS. HÄGGLUND	2
JONSSON NORSTRÖM	1
OLOFSSON EKMAN	1
NILSDTH	1
STEPANSSON	1
ARVIDSDR.	2
JONSDR LÖF	1
RUDHOLDT	1
WÅHLBERG FREDRIKSSON	5
TIMONSDR	5
AND.SDR.	10
OLDR	6
VON SHULZENHEIM	1
SEBENU	1
ANDERSSON NUMP	1
LARS.N WALLIN	1
OLSSON LUNDQVIST	16
ÖBERG SVENSSON	1
RÖNBORG	1
NILSDDR	1
ISAKSSON HOLMNER	1
NILSDER	29
[LINDMARK] HOLMBERG	1
HORTMAN	29
KÖNINGSD:R	1
VINCENSSON	15
JOAKIM	1
SIÖMARK	2
ADOLPHSDR.	3
JOHANSDOTTER ÅSTRÖM	1
ERIKSD:R HJUKSTRÖM	1
KARLSS. HÖGLUND	1
GUNNARSD.R	3
OLDE	7
OLOFSDOTTER SEGERSTEDT	2
ANDERSSON SVENS	1
JOSEFSDR	31
ZACHRISSON ASPLUND	1
SÄTTERHOLM	1
FRANS GUST.	1
RINGIN	1
ANDERSSON SKERK	4
STJERNBLAD	1
JOHANSSON HERRGÅRD	2
ERSDOTTER NORDIN	1
THID JOHANNESSON	1
KOLBENGTSD:R	2
SÄLTRIN	1
OLOFSS TRAPPMAN	1
MAURITZON	5
HEDSTRÖM NILSSON	2
ERIKSSON J.	1
GILJAM	2
FAGER	6
OLEN	5
JONSDR SÖDERLUND	2
MÅRTENSDR. KROK	1
FRI¤	1
SVERKERSSON	8
HENRIKSSON GRANVALL	8
MÅSBERG	1
ERSSON HOLMQVIST	2
AND.SDTR	5
AND.S KJÄLLMAN	1
OL:SON LINDHOLM	1
PETERS DOTTER	1
GRÖLUND	1
JOSEFSD.	1
DÖDFÖDT GOSSEBARN	4
VATTSTEN	1
ERIK MAGNUS	7
ERIKSDER	1
MATTSS:N	1
PERSS. WESTERLUND	1
FROM	486
NYBERG YNGRE	1
ADOLPHSDTR	1
STAPHAN	1
FROS	1
OLS:S	2
ELONS.	1
DANIELSS HEDMAN	1
OLOF CHRISTOPHER	1
IS.SON	1
HÄLLHOFF	1
ERIKSSON LUND	5
PÅLEN	1
MÅRTESSON ÅSTRÖM	1
INGELSSON	45
JOHANSS: VIKSTRÖM	1
DUMKY	1
JONSS. NORDLUND	1
ÅSANDER	87
ERIKSDOTTER FORSGREN	2
ANDS:N WALLSTRÖM	1
NILSSON NERPIN	2
FORSLUND PERSSON	4
EDLUND	579
WIKNER	43
LARS PET.	2
PEHRSSON HAMRIN	3
KRISTOFERSD.R	7
SUNDQVIST ANDERSSON	2
MARTINSON ZÄTTERSTRÖM	1
GEORGSSON	5
BÄR	3
MARIAD.R	2
MARKG¤	1
CLASON	4
JONSDR. GOD	1
HINDRIKSDR	13
BÅG	11
OLIN	36
OLOFSSON ST.	2
ERSSON JULLER	1
OLOFSDR (KÅGLUND)	1
JONSSON VIKMAN	8
BÅS	1
FIX	1
MÅRTENS.N	1
OLOFSSON ÄLD.	1
OLOFSDR LUNDGREN	3
LIHSANDER	2
JGGMAN	1
ELISABETH	1
FAHLBERG	52
HENRISSON	3
KIHLSTRÖM	15
GUSTAFSD:R	41
WANSTRAT	1
VIBERG	62
RÅBERG	14
GRUND	1
CARLGREN OLSSON	1
ERIC BERNT	3
BOIJA	22
ERSDR MARKLUND	2
MATTSSON	1420
CARLSSON NÄSLUND	1
LRSD.R	1
LÄGDIN	3
CHR. AUG.	1
ISAKSDOTTER HOLMBERG	2
LARSSON WENNERBERG	1
NILSSON LÄTTWIST	2
MAURITZON BJÖRNER	1
ERSDR DAHL	1
TORKELSDOTTER	5
KJELLÉN	1
ROTENBERG	1
ARWEDSSON	1
JOHANSSON PÖRN	2
GRAHNSTRÖM	4
FLO	1
ZACHRISDR.	4
RYDVALL	1
THORESDR.	1
OLOF	2232
JOHANSS. NORDLUND	1
FALSBERG	1
HEDMARK	73
MARTINSSON HOLMLUND	6
KÅHLBERG	7
QRUS	1
[J¤] SJULSSON	1
JONS:N	1
EVENSEN	5
JACOBSSON KRONMAN	1
SJUL PÅLS NÅSAS DOTTER	1
[MÅRTEN]	1
ZVESLANDER ULLASDR	1
BÄRKLIN	1
DAVIDSDOTT.	1
LIDWALL	1
PÅNTA	1
GRANQWIST	2
LINDSBORG	1
PEHRSS. NÄSBERG	1
LÖGDING	1
ANDERS:S HOLMKVIST	1
DAVIDSDOTT:	1
NATHANAELSD.R	26
OTTOSSON ERIKSSON	1
WIDSTRÖM	3
STRUVE	1
OLSSON ÅGREN	3
OLSSON DUFVENBERG	4
CORNER	3
NORRGÅRD(JOHANSSON)	1
TERTULLIANUS	2
AXEL FRITIOF	1
OLOFSDOTTER TJERNGREN	1
SMEDSTRÖM	2
ÅKESDR.	2
ANDERSDR LUNDQVIST	1
ZACRISDR	6
CORNEI	1
OLUFS	1
ANDESDR	1
FL¤	1
NILS:N ÅBERG	1
ÖRNS.	1
NORRQVIST	1
LÄGDEN	1
WEDIN MATTSSON	1
ADOLF	6
LÖWING	2
NILSSON MUNK	1
AND:SDR	40
HULTBERG	21
ANDERSSON YNG	1
ERIKS.DR KINMAN	1
HAMMARBECK	1
JONSS. SÅPP	1
GULLICKSSON	1
STRÖMQVIST F. LODIN	1
OLSD	13
NILSDR LINDQVIST	1
TORKELSD.R	5
JONSSON (ANDERSSON)	1
MEIJERSSON	1
JONSSON TJÄRNGREN	1
EGNELL	7
NILSDR WIKLUND	1
JOHANNES	753
OLOF MATTIAS	2
ANDERSSON SKÖLD	2
OLSS	41
ERIC JOHAN TROE	3
OLSN	1
ZAKRISD:R	3
FR.	3
OLSS:N KRÄKMANN	1
TORIN FÖDD LJUNGGREN	1
NAVITZKY	1
JOENSSON JOHANSSON	1
JOHANSDOTTER BACK	2
HELLSTÉN	1
THOMSSON VAR..	1
PÅLACK BLOM	1
ERIKSSON WESTBERG	2
RYDÉN	2
HESSELBERG	1
TURSSON	3
HEDBERG ÅKERDAHL	1
PERSDR. SÖDERSTRÖM	1
JOHANSSON BERGLUND	29
BYSTRÖM JONSSON	2
FO¤	1
OLOFSSON LEKATT	1
CALLERHOLM	1
OLS.	63
SVENSSON	2312
ANDERSDOTR	5
ANDERSDOTT	14
HERM.D.	1
SACKRISSON	1
JONSSON MUNTER	1
FAGER ÄLDRE	1
WERTMAN	1
TRÄSKLIND	7
JONSDO	1
ANDERSSON YL.	1
TRÄSKLING	4
HELLBERG	109
HÖGBACK	3
ANDERSD:R FLITIG	2
SVENSSOS	1
SVEDBÄCK	17
JOHANSSON LANS	1
JOHANSDR. GRÖTAS	1
PERSSON ÅKERBERG	1
JONSSON BERGSTEN	3
JONSDR	3948
ANDERSDOTTER RÖS	1
JONSDT	1
JAKOBSDR BURMAN	1
ZACRISS.	1
JONSSON BERGMARK	8
FREDR:SON SUNDQVIST	1
JOH:SDR BLOMFELDT	1
CARLSS. WIKSTRÖM	1
ERIKSSON WALKNUT	1
GEORG	6
HINDRIKSON	2
OLOFSSON F. NILSSON	1
ADOLPSSON	1
JONSEN	3
ANDERS¤	4
VON POST FÖDD RIDDERSTOLPE	1
PERSS: NYBERG	1
JOHANS-DR	1
ADOLPH FREDRIK	1
MATSDTR	6
ERIKSSON WESTERBERG	2
HENRIKSSON HOLM	10
JOHASS. NORDIN	1
OLS D.R	1
HENDRIKSS.PEHR	1
STYRVOLT ANDERSSON	1
LINDGREN NILSSON	1
BRYNGERSSON	2
KRISTIANSSEN SJEGSTAD	1
PERSSON LUNDEN	1
JOH.SON GRANSTRÖM	1
ABRAHAMSSON PILLCARD	1
NICOD.DR	1
GUNDERSDR	2
LARSDR BRÄNSTRÖM	1
SJÖBLOM	195
VALKNUT	3
ANDERS LÅNG	1
TORKELSD:R	5
JOHSSON FAHLGREN	1
STUFT	1
JOHANSDR DAHLQVIST	5
JANSDR LÖF	1
LARSSON NYGÅRDS	1
ANDERSS	90
ERICSSON RYSS	1
OLS¤	2
JOH:N TRAST	3
GEORG MARTIN	1
JONSSON F. RÅDAL	1
KVICK	8
JONSD.	93
MÖRTZELL	10
JONSDOTTER NORTHMAN	3
PERSSON VESTERMARK	1
ALMROTH	17
ISAKSSON HOLTIN	1
VIKSELL	1
